32.35,29.01,36.32,31.34,986.88,0.36,36.59,32.07,-47.28,-82.76
32.33,29.07,36.32,31.02,986.93,0.4,36.58,31.85,-48.1,-79.98
32.46,29.12,35.78,31.06,986.88,0.37,36.18,31.73,-48.95,-76.67
32.39,29.15,36.32,32.1,986.92,0.29,35.81,31.7,-49.32,-75.07
32.4,29.18,36.32,30.86,986.86,0.25,35.35,31.43,-49.57,-73.89
32.53,29.26,36.32,30.83,986.92,0.24,35.68,31.34,-50.14,-70.85
32.57,29.34,36.32,30.56,986.88,0.18,35.34,31.0,-50.7,-67.17
32.68,29.39,36.32,30.97,986.94,0.17,34.97,30.82,-50.91,-65.53
32.82,29.42,36.86,30.42,986.87,0.15,34.68,30.54,-51.05,-64.28
32.84,29.52,36.86,30.72,986.86,0.23,34.31,30.44,-51.33,-61.05
32.73,29.55,36.32,30.84,986.89,0.21,34.04,30.36,-51.55,-57.29
32.84,29.57,36.86,30.69,986.87,0.24,33.58,30.16,-51.6,-55.5
32.78,29.57,36.86,29.89,986.86,0.42,33.4,30.22,-51.62,-54.21
32.84,29.6,36.86,30.21,986.82,0.48,33.08,29.99,-51.6,-50.92
32.87,29.62,36.86,30.27,986.83,0.46,32.85,30.03,-51.45,-47.05
32.93,29.62,36.32,30.3,986.86,0.43,32.7,29.93,-51.35,-45.37
32.96,29.64,36.86,30.17,986.81,0.6,32.65,29.5,-51.25,-44.1
32.91,29.66,36.86,30.35,986.82,0.68,32.24,29.5,-50.91,-40.79
33.0,29.67,36.86,30.91,986.81,0.84,32.02,29.44,-50.42,-37.16
32.95,29.67,36.86,30.22,986.82,0.82,31.65,29.44,-50.15,-35.47
33.0,29.67,36.86,30.55,986.81,1.16,31.46,29.46,-49.95,-34.36
32.98,29.68,36.32,30.31,986.82,1.39,31.39,29.25,-49.33,-31.26
32.84,29.67,36.86,30.97,986.82,1.4,31.07,28.85,-48.53,-27.89
32.98,29.69,36.86,30.21,986.83,1.48,30.87,28.87,-48.11,-26.34
33.02,29.72,36.86,30.69,986.81,1.66,30.57,28.57,-47.82,-25.32
32.98,29.79,36.32,30.46,986.81,1.75,30.12,28.52,-46.98,-22.57
33.13,29.87,36.86,30.19,986.76,1.87,29.84,28.34,-45.88,-19.45
33.07,29.89,36.86,30.46,986.82,2.0,29.56,28.32,-45.35,-18.05
33.09,29.92,36.86,30.09,986.78,2.18,29.25,28.39,-44.98,-17.13
33.23,29.98,36.32,30.04,986.79,2.39,29.13,28.11,-43.9,-14.61
33.29,30.0,36.86,30.15,986.76,2.34,28.71,28.12,-42.62,-11.9
33.34,30.02,36.86,29.87,986.74,2.46,28.5,27.82,-41.99,-10.66
33.23,30.03,36.86,30.0,986.77,2.69,28.29,27.65,-41.56,-9.84
33.34,30.07,36.86,29.86,986.79,2.94,27.89,27.55,-40.31,-7.6
33.45,30.12,37.39,29.86,986.79,3.18,27.7,27.47,-38.86,-5.2
33.38,30.13,37.39,29.86,986.74,3.17,27.68,27.53,-38.15,-4.1
33.41,30.13,36.86,29.31,986.74,3.4,27.71,27.56,-37.63,-3.32
33.38,30.14,37.39,30.31,986.77,3.53,27.44,27.53,-36.29,-1.38
33.52,30.13,37.93,29.92,986.76,3.68,27.46,27.52,-34.71,0.75
33.38,30.12,37.39,30.0,986.75,3.75,27.5,27.33,-33.94,1.73
33.43,30.13,37.39,30.25,986.74,3.76,27.4,27.53,-33.38,2.43
33.38,30.15,36.86,29.35,986.74,3.79,27.4,27.46,-31.94,4.15
33.38,30.11,36.86,29.87,986.75,4.0,27.31,27.24,-30.25,6.07
33.31,30.12,36.86,30.35,986.72,4.09,27.19,27.24,-29.44,6.95
33.25,30.12,36.86,30.92,986.7,4.21,27.3,26.99,-28.85,7.58
33.43,30.14,36.86,29.82,986.69,4.44,27.44,26.95,-27.34,9.14
33.32,30.15,37.39,29.68,986.69,4.52,27.33,26.41,-25.57,10.88
33.49,30.14,36.86,29.8,986.72,4.52,27.46,26.14,-24.73,11.68
33.38,30.16,37.39,30.05,986.72,4.46,27.57,25.76,-24.11,12.26
33.5,30.2,36.86,29.86,986.69,4.53,27.61,25.15,-22.54,13.68
33.38,30.25,36.86,29.8,986.69,4.5,27.72,24.47,-20.72,15.29
33.54,30.27,37.93,29.55,986.71,4.51,27.87,24.07,-19.85,16.03
33.45,30.29,37.39,29.35,986.69,4.35,27.76,23.61,-19.22,16.56
33.5,30.33,37.39,29.92,986.69,4.26,27.51,23.12,-17.61,17.89
33.65,30.36,36.86,29.62,986.75,4.09,27.52,22.34,-15.74,19.39
33.61,30.37,37.39,29.87,986.7,3.94,27.54,21.79,-14.85,20.09
33.69,30.38,36.86,30.78,986.71,3.64,27.57,20.94,-14.2,20.59
33.52,30.39,37.39,29.75,986.72,3.12,27.54,20.36,-12.56,21.85
33.61,30.36,37.93,30.65,986.71,2.72,27.35,19.71,-10.67,23.27
33.56,30.35,36.86,29.6,986.66,2.23,27.26,19.19,-9.76,23.94
33.54,30.34,37.39,29.71,986.66,1.59,27.31,18.38,-9.11,24.42
33.52,30.34,37.39,29.5,986.65,1.14,27.05,17.71,-7.45,25.63
33.65,30.35,37.39,29.56,986.62,0.22,26.93,17.27,-5.49,27.05
33.63,30.34,37.39,29.67,986.63,-0.8,26.63,16.96,-4.63,27.67
33.59,30.34,37.93,30.02,986.65,-1.48,26.54,16.35,-3.97,28.14
33.45,30.34,36.86,29.41,986.62,-2.51,26.27,15.51,-2.3,29.32
33.47,30.33,37.93,29.45,986.67,-3.65,25.88,15.33,-0.33,30.72
33.49,30.31,36.86,29.29,986.61,-4.73,25.59,14.71,0.53,31.33
33.49,30.3,37.93,29.69,986.68,-5.58,25.21,14.11,1.19,31.8
33.63,30.28,37.39,29.49,986.6,-6.83,24.79,13.88,2.86,32.99
33.47,30.27,37.39,29.73,986.6,-8.24,24.3,13.52,4.84,34.39
33.52,30.28,36.86,30.29,986.63,-9.62,23.8,13.26,5.74,35.04
33.47,30.28,37.39,29.58,986.66,-10.67,23.3,12.97,6.35,35.48
33.56,30.27,37.39,29.74,986.61,-12.14,22.79,12.93,8.06,36.72
33.54,30.24,37.93,29.69,986.62,-13.76,22.06,12.98,9.97,38.12
33.49,30.22,37.93,29.51,986.61,-15.33,21.71,12.95,10.87,38.79
33.4,30.23,37.39,30.3,986.61,-16.68,21.36,12.73,11.48,39.24
33.45,30.21,37.39,30.13,986.63,-18.09,20.71,13.14,13.17,40.53
33.49,30.22,36.86,29.98,986.59,-19.64,19.83,13.47,15.06,41.99
33.49,30.22,36.86,30.32,986.61,-21.2,19.13,13.75,15.95,42.69
33.45,30.24,37.93,29.82,986.65,-22.31,18.59,14.21,16.54,43.16
33.54,30.27,37.39,29.63,986.62,-23.66,17.78,14.47,18.21,44.51
33.61,30.29,37.39,30.61,986.58,-24.91,17.1,14.53,20.06,46.06
33.58,30.3,37.39,29.74,986.57,-26.13,16.33,14.95,20.93,46.81
33.56,30.31,37.93,29.51,986.56,-27.08,15.68,15.46,21.51,47.31
33.58,30.34,36.86,31.22,986.57,-28.43,15.04,15.97,23.14,48.76
33.56,30.34,36.86,29.78,986.58,-29.69,14.18,16.55,24.94,50.43
33.61,30.33,37.39,29.79,986.55,-30.92,13.51,17.13,25.78,51.24
33.5,30.31,37.93,29.77,986.53,-32.05,12.95,17.56,26.34,51.78
33.4,30.31,37.39,29.41,986.52,-33.05,12.48,18.11,27.92,53.36
